LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=841624&DL=1039,BMW,263800.0,24200.0,02-Aug-2018,6194.0,2018,2384.0,Auto,104113.0,23/10/2019,72512.0,102522.0,31001.0,3199.0,2998,1595.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862598&DL=1213,Toyota,69800.0,9340.0,05-Jan-2017,48978.0,2016,,Auto,39598.0,23/10/2019,27802.0,5000.0,49751.0,2617.0,1496,1380.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=860135&DL=2533,BMW,278800.0,24980.0,13-Oct-2017,36000.0,2015,2384.0,Auto,158495.0,23/10/2019,104005.0,159209.0,49012.0,2594.0,2998,1845.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861273&DL=2138,Kia,67800.0,9970.0,30-Jul-2015,,2015,1212.0,Auto,48961.0,23/10/2019,20412.0,20577.0,58109.0,2101.0,1999,1544.0,2.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=852350&DL=3403,Toyota,35800.0,10790.0,06-Jun-2012,130000.0,2012,742.0,Auto,25457.0,23/10/2019,15101.0,15101.0,62600.0,943.0,1598,1195.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862634&DL=1034,Chevrolet,69800.0,8520.0,20-Jan-2017,65013.0,2016,604.0,Auto,50352.0,23/10/2019,16114.0,16114.0,52807.0,2622.0,1362,1650.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=794788&DL=2049,Mercedes-Benz,136800.0,12860.0,04-Jan-2019,6.0,2018,586.0,Auto,56849.0,23/10/2019,31969.0,36757.0,31809.0,3346.0,1332,1375.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=855241&DL=3379,Volkswagen,86000.0,10950.0,20-Apr-2016,,2015,620.0,Auto,52910.0,23/10/2019,27040.0,29856.0,47000.0,2347.0,1390,1551.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=843818&DL=1094,Volvo,97800.0,14420.0,28-May-2015,79691.0,2014,1176.0,Auto,67580.0,23/10/2019,33666.0,34133.0,75002.0,2039.0,1969,1722.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=844280&DL=2783,MINI,57300.0,10640.0,25-Jul-2014,99000.0,2014,684.0,Auto,40256.0,23/10/2019,25960.0,13344.0,65001.0,1731.0,1499,1115.0,3.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=810740&DL=1000,Volvo,58000.0,14440.0,29-May-2012,96804.0,2012,742.0,Auto,39674.0,23/10/2019,41016.0,41016.0,58001.0,945.0,1596,1627.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=832997&DL=2052,Mercedes-Benz,348988.0,29150.0,13-Jun-2019,50.0,2018,,Auto,140173.0,23/10/2019,91007.0,135813.0,39728.0,3495.0,2999,,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=856574&DL=1020,Toyota,107898.0,10210.0,14-Mar-2019,5600.0,2018,,Auto,50426.0,23/10/2019,30006.0,24009.0,34509.0,3413.0,1798,1500.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=855160&DL=2080,Honda,15800.0,8810.0,19-Aug-2010,148000.0,2010,,Auto,10939.0,23/10/2019,28517.0,17111.0,29000.0,276.0,1496,1160.0,5.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862780&DL=1089,Mitsubishi,86800.0,10700.0,14-Sep-2016,57000.0,2016,1636.0,Auto,58440.0,23/10/2019,24265.0,25971.0,56500.0,2191.0,2360,1530.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=862924&DL=1277,Hyundai,29800.0,5950.0,29-Oct-2009,95000.0,2009,738.0,Auto,,23/10/2019,14429.0,14429.0,,1825.0,1591,1360.0,2.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=862652&DL=1089,Honda,67800.0,8880.0,24-Nov-2016,45000.0,2016,682.0,Auto,43404.0,23/10/2019,19704.0,9704.0,50951.0,2585.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=860609&DL=3626,Peugeot,68800.0,8710.0,15-Apr-2016,48000.0,2015,742.0,Auto,48978.0,23/10/2019,26928.0,24700.0,47000.0,2342.0,1598,1410.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=827324&DL=1000,BMW,46800.0,4960.0,05-Dec-1989,300000.0,1989,,Auto,31182.0,23/10/2019,61605.0,107809.0,33018.0,3443.0,2986,,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=858125&DL=1000,Infiniti,79900.0,9160.0,17-Mar-2017,51000.0,2016,1148.0,Auto,55782.0,23/10/2019,30188.0,24264.0,50789.0,2676.0,1461,1485.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=815504&DL=2292,Toyota,126988.0,11820.0,03-Apr-2019,11.0,2018,1196.0,Auto,53348.0,23/10/2019,27544.0,30562.0,32200.0,3435.0,1986,,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=844598&DL=1001,Honda,62300.0,7730.0,19-Jan-2017,46934.0,2016,684.0,Auto,46393.0,23/10/2019,17647.0,12647.0,50951.0,2621.0,1498,1046.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=858377&DL=3293,Nissan,31800.0,6350.0,16-Mar-2010,,2010,684.0,Auto,,23/10/2019,18215.0,18215.0,,1825.0,1498,1175.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=794896&DL=1000,Mercedes-Benz,73388.0,21850.0,01-Nov-2011,135000.0,2011,2382.0,Auto,47738.0,23/10/2019,58304.0,58304.0,63002.0,738.0,2996,2135.0,3.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=863296&DL=1123,Mazda,47800.0,8720.0,02-Jan-2015,87839.0,2014,682.0,Auto,38618.0,23/10/2019,14282.0,5000.0,67089.0,1894.0,1496,1339.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862623&DL=3003,Mercedes-Benz,73800.0,13390.0,30-Jun-2014,31509.0,2014,740.0,Auto,46236.0,23/10/2019,28615.0,22061.0,65689.0,1706.0,1595,1430.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=823631&DL=1068,Honda,34888.0,7710.0,11-May-2009,127454.0,2008,978.0,Auto,16018.0,23/10/2019,21901.0,21901.0,17706.0,1647.0,1799,1350.0,3.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=863143&DL=2114,Mercedes-Benz,132000.0,15920.0,15-Jan-2016,61500.0,2015,1202.0,Auto,86539.0,23/10/2019,51956.0,65521.0,60001.0,2252.0,1991,1655.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862834&DL=3588,Hyundai,28800.0,5750.0,07-Nov-2009,82000.0,2009,238.0,Auto,,23/10/2019,11771.0,11518.0,,1825.0,1591,1314.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=862599&DL=1377,Mitsubishi,52800.0,5750.0,23-Jul-2018,,2018,506.0,Auto,25634.0,23/10/2019,13948.0,5000.0,25000.0,3169.0,1193,940.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=827952&DL=2429,Mercedes-Benz,183800.0,23850.0,08-May-2014,89889.0,2014,,Auto,141516.0,23/10/2019,102167.0,150901.0,79000.0,1644.0,3498,1945.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=831969&DL=2764,Toyota,89833.0,8810.0,31-May-2018,21000.0,2018,508.0,Auto,54451.0,23/10/2019,25647.0,27906.0,38941.0,3137.0,1197,1385.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=837018&DL=2440,Honda,39800.0,8600.0,08-Jun-2009,93000.0,2008,978.0,Auto,19902.0,23/10/2019,26221.0,26221.0,21504.0,1675.0,1799,1219.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862441&DL=1044,Mercedes-Benz,46800.0,17400.0,12-Nov-2010,170000.0,2010,974.0,Auto,35802.0,23/10/2019,56884.0,56884.0,42810.0,374.0,1796,1650.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=859786&DL=1000,Toyota,38800.0,7750.0,30-Mar-2010,,2009,974.0,Auto,,23/10/2019,21562.0,21562.0,,1825.0,1797,1340.0,4.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=862421&DL=3271,Hyundai,25700.0,5130.0,20-Oct-2009,,2009,738.0,Auto,,23/10/2019,11539.0,11539.0,,1825.0,1591,1264.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=832129&DL=1111,Toyota,63800.0,8450.0,15-Mar-2016,54000.0,2015,742.0,Auto,43467.0,23/10/2019,19589.0,19589.0,45000.0,2319.0,1598,1205.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863196&DL=3456,Toyota,13688.0,8530.0,09-Jun-2006,204102.0,2006,1264.0,Auto,7393.0,23/10/2019,19169.0,21086.0,23024.0,583.0,1794,1300.0,6.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=857307&DL=2538,BMW,247888.0,22920.0,28-Feb-2018,28000.0,2017,1210.0,Auto,120282.0,23/10/2019,78256.0,112861.0,42661.0,3044.0,1998,1720.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=860336&DL=2726,Toyota,47800.0,4780.0,15-Jan-2010,,2009,742.0,Auto,,23/10/2019,17853.0,17853.0,,0.0,1598,1195.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=856742&DL=2793,Lexus,133800.0,15890.0,28-May-2016,46211.0,2016,1210.0,Auto,75737.0,23/10/2019,47057.0,57880.0,49000.0,2404.0,1998,1755.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=835635&DL=1400,Mercedes-Benz,105800.0,14290.0,23-Dec-2015,89000.0,2015,740.0,Auto,62347.0,23/10/2019,34471.0,35260.0,58190.0,2229.0,1595,1425.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=820671&DL=1039,BMW,149800.0,13900.0,02-Nov-2018,8402.0,2018,1210.0,Auto,65828.0,23/10/2019,40404.0,48566.0,32552.0,3294.0,1998,1460.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=858853&DL=1047,Honda,64800.0,9770.0,08-Mar-2016,89039.0,2015,682.0,Auto,28365.0,23/10/2019,22690.0,5000.0,38610.0,2312.0,1496,1280.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=857469&DL=2224,Honda,58800.0,8720.0,07-Jan-2016,70000.0,2015,682.0,Auto,41698.0,23/10/2019,19222.0,9222.0,56001.0,2254.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=862144&DL=1000,Toyota,29000.0,3070.0,17-Dec-1991,,1991,1104.0,Manual,24105.0,23/10/2019,15851.0,23777.0,25525.0,3443.0,1587,,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863034&DL=3547,Audi,48800.0,9750.0,03-Nov-2009,85000.0,2009,976.0,Auto,,23/10/2019,35789.0,35789.0,,1825.0,1798,1450.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862791&DL=3350,Ford,76800.0,10550.0,19-Aug-2015,44000.0,2015,1212.0,Auto,58416.0,23/10/2019,27627.0,30678.0,60789.0,2101.0,1999,1712.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=859553&DL=1344,Honda,65800.0,6570.0,09-Oct-2009,130000.0,2009,1628.0,Auto,,23/10/2019,31488.0,31488.0,,0.0,2354,1680.0,3.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=826031&DL=1339,Toyota,22500.0,13990.0,22-Jun-2010,132000.0,2010,1210.0,Auto,15807.0,23/10/2019,26443.0,26443.0,39002.0,219.0,1998,1530.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863216&DL=3642,Hyundai,24800.0,4950.0,24-Oct-2009,116000.0,2009,738.0,Auto,,23/10/2019,11432.0,11432.0,,1825.0,1591,1264.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=857736&DL=1118,Mazda,39800.0,10620.0,21-Sep-2011,67659.0,2009,572.0,Auto,31190.0,23/10/2019,38976.0,38976.0,51000.0,373.0,1308,1407.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=801903&DL=2563,Porsche,185900.0,20030.0,18-Mar-2009,97000.0,2008,3638.0,Auto,29086.0,23/10/2019,135979.0,135979.0,31335.0,3383.0,3800,1530.0,6.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=829852&DL=2900,MINI,88500.0,12390.0,12-Nov-2015,30000.0,2014,742.0,Auto,54072.0,23/10/2019,24904.0,26866.0,56001.0,2199.0,1598,1205.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=849771&DL=2049,Toyota,52800.0,10550.0,25-Aug-2009,102000.0,2009,1210.0,Auto,,23/10/2019,24216.0,24216.0,,1825.0,1998,1540.0,4.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=841073&DL=1187,Mitsubishi,29777.0,6260.0,24-Jul-2009,139118.0,2009,684.0,Auto,14504.0,23/10/2019,17842.0,17842.0,15256.0,1730.0,1499,1313.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861242&DL=2885,Hyundai,30600.0,6110.0,18-Mar-2010,148000.0,2010,738.0,Auto,,23/10/2019,14575.0,14575.0,,1825.0,1591,1360.0,2.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=860740&DL=3415,Mercedes-Benz,47800.0,13140.0,18-Apr-2012,,2012,742.0,Auto,31314.0,23/10/2019,30319.0,30319.0,52809.0,885.0,1597,1500.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=844442&DL=3162,Honda,67800.0,8800.0,27-Oct-2016,,2016,682.0,Auto,45270.0,23/10/2019,21566.0,12193.0,51506.0,2558.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=862602&DL=3580,Volkswagen,66500.0,9210.0,13-Jun-2016,37000.0,2015,624.0,Auto,38178.0,23/10/2019,20436.0,10611.0,45504.0,2400.0,1395,1249.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=856975&DL=3350,Porsche,668800.0,62720.0,13-Mar-2018,15000.0,2017,3944.0,Auto,246404.0,23/10/2019,173834.0,284902.0,39000.0,3048.0,3996,1413.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=851195&DL=2341,Mazda,46800.0,9620.0,22-Aug-2013,98000.0,2013,1212.0,Auto,42443.0,23/10/2019,19924.0,19924.0,77000.0,1374.0,1999,1527.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=799415&DL=3097,Mercedes-Benz,500888.0,,N.A.,1000.0,Auto,6236.0,"$120,000",,23/10/2019,,,,,5461,,,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=857336&DL=1000,Perodua,54800.0,6580.0,03-Oct-2017,,2017,584.0,Auto,32363.0,23/10/2019,12428.0,5000.0,36001.0,2594.0,1329,915.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=858585&DL=3476,Toyota,32888.0,6680.0,24-Sep-2009,96000.0,2009,742.0,Auto,14517.0,23/10/2019,17853.0,17853.0,14743.0,1490.0,1598,1195.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=857550&DL=2077,Kia,65800.0,8060.0,23-Nov-2016,42787.0,2016,738.0,Auto,50376.0,23/10/2019,17396.0,17396.0,52668.0,2555.0,1591,1295.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=859321&DL=2938,BMW,103800.0,11960.0,01-Feb-2017,66000.0,2016,684.0,Auto,65558.0,23/10/2019,33244.0,33542.0,55501.0,2653.0,1499,1550.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=859645&DL=3447,Mitsubishi,29800.0,6030.0,20-Oct-2009,100000.0,2009,684.0,Auto,14573.0,23/10/2019,16879.0,16879.0,14743.0,1497.0,1499,1313.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=853074&DL=3004,Hyundai,27800.0,5740.0,26-Aug-2009,74500.0,2009,738.0,Auto,14206.0,23/10/2019,11224.0,4270.0,14664.0,1462.0,1591,1264.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=846640&DL=3004,Mazda,62800.0,8440.0,26-Feb-2016,90000.0,2015,1210.0,Auto,42378.0,23/10/2019,18409.0,18409.0,45009.0,2312.0,1998,1357.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=857890&DL=2855,BMW,115800.0,15240.0,15-May-2015,71000.0,2013,1210.0,Auto,89975.0,23/10/2019,52847.0,62125.0,78001.0,2006.0,1997,1700.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=856802&DL=3345,Toyota,32800.0,6550.0,24-Dec-2009,123830.0,2008,682.0,Auto,,23/10/2019,16060.0,16060.0,,1825.0,1496,1130.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=850555&DL=3091,Renault,53800.0,7950.0,18-Dec-2015,41313.0,2015,1148.0,Auto,41780.0,23/10/2019,19740.0,9740.0,56001.0,2224.0,1461,1314.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=851294&DL=2440,Mercedes-Benz,135800.0,14310.0,03-Oct-2017,51000.0,2017,740.0,Auto,73636.0,23/10/2019,37239.0,44135.0,51000.0,2594.0,1595,1425.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861744&DL=3308,Mercedes-Benz,109777.0,11570.0,21-Jun-2018,,2018,740.0,Auto,47156.0,23/10/2019,26405.0,18967.0,38001.0,3138.0,1595,1425.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=856406&DL=2291,Toyota,48800.0,10880.0,26-Jul-2013,85000.0,2013,742.0,Auto,35612.0,23/10/2019,15897.0,15897.0,67301.0,1367.0,1598,1195.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=825626&DL=3507,Volkswagen,53900.0,8640.0,29-Jun-2015,,2014,620.0,Auto,41889.0,23/10/2019,19614.0,9614.0,61000.0,2070.0,1390,1417.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862008&DL=2633,Peugeot,37800.0,9160.0,28-Mar-2012,108000.0,2011,742.0,Auto,32274.0,23/10/2019,31136.0,31136.0,55997.0,884.0,1598,1540.0,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=858148&DL=3550,Honda,55300.0,8300.0,27-Nov-2015,73000.0,2015,682.0,Auto,41208.0,23/10/2019,19407.0,9407.0,56001.0,2223.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=861213&DL=1015,Nissan,59800.0,7970.0,16-Apr-2016,,2015,742.0,Auto,41709.0,23/10/2019,16283.0,16283.0,45504.0,2343.0,1598,1205.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863444&DL=1127,Volkswagen,75800.0,8990.0,31-Mar-2017,31600.0,2015,624.0,Auto,51346.0,23/10/2019,22057.0,17880.0,51000.0,2712.0,1395,1383.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=841925&DL=2429,Mercedes-Benz,93800.0,13630.0,22-Sep-2015,75000.0,2015,740.0,Auto,55785.0,23/10/2019,28034.0,26248.0,61000.0,1834.0,1595,1430.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=843407&DL=2440,Toyota,39800.0,8640.0,28-Oct-2009,90000.0,2009,1210.0,Auto,18232.0,23/10/2019,24216.0,24216.0,19782.0,1678.0,1998,1540.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=862268&DL=3175,Volkswagen,35888.0,7170.0,11-Jan-2010,,2009,620.0,Auto,,23/10/2019,23944.0,23944.0,,1825.0,1390,1285.0,4.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862330&DL=2175,MINI,39800.0,14380.0,27-May-2011,104000.0,2011,742.0,Auto,25376.0,23/10/2019,33810.0,33810.0,42600.0,578.0,1598,1335.0,3.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862691&DL=2726,Honda,31800.0,6350.0,24-Oct-2009,,2009,684.0,Auto,,23/10/2019,19734.0,19734.0,,1825.0,1497,1150.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863441&DL=2391,Volvo,98822.0,15010.0,25-Apr-2014,72438.0,2013,1796.0,Auto,76561.0,23/10/2019,50203.0,62366.0,73010.0,1641.0,2497,2094.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=840828&DL=3317,Lexus,145800.0,16520.0,18-Nov-2016,27300.0,2016,1210.0,Auto,83175.0,23/10/2019,47062.0,57887.0,56206.0,2560.0,1998,1755.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=832058&DL=3483,BMW,193800.0,27410.0,30-Sep-2014,65000.0,2014,2362.0,Auto,117798.0,23/10/2019,80431.0,116776.0,72990.0,1496.0,2979,1537.0,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=858717&DL=1269,Jaguar,125888.0,12850.0,07-Dec-1966,73000.0,1966,,Manual,3912.0,23/10/2019,13080.0,13080.0,3994.0,3559.0,3442,1510.0,1.0,Others
https://www.sgcarmart.com/used_cars/info.php?ID=752584&DL=2550,BMW,32888.0,,27-Jan-2010,132888.0,2009,1796.0,Auto,26367.0,23/10/2019,51802.0,51802.0,17889.0,93.0,2497,1605.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=848466&DL=3175,Kia,29800.0,5950.0,27-Jan-2010,,2009,738.0,Auto,,23/10/2019,11258.0,11258.0,,1825.0,1591,1251.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=850735&DL=3095,Nissan,23800.0,9810.0,17-Feb-2011,133000.0,2010,742.0,Auto,16830.0,23/10/2019,21686.0,21686.0,37124.0,459.0,1598,1210.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=858186&DL=1000,Mercedes-Benz,55888.0,25660.0,21-Dec-2010,121666.0,2010,974.0,Auto,35949.0,23/10/2019,52160.0,52160.0,62502.0,402.0,1796,1575.0,5.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=832245&DL=2052,Mercedes-Benz,232988.0,20340.0,10-Jun-2019,50.0,2018,1202.0,Auto,93764.0,23/10/2019,56654.0,73978.0,39728.0,3502.0,1991,,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=833076&DL=2756,Toyota,63800.0,6370.0,15-Jan-2010,154615.0,2009,1198.0,Auto,,23/10/2019,22003.0,22003.0,,0.0,1987,1380.0,3.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=733903&DL=2454,Toyota,118800.0,12420.0,24-Apr-2018,,2018,,Auto,51441.0,23/10/2019,31604.0,26246.0,37330.0,3100.0,1797,1610.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=853907&DL=2049,Proton,29800.0,5950.0,02-Sep-2009,105000.0,2009,742.0,Auto,,23/10/2019,14110.0,14110.0,,1825.0,1597,,3.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=846023&DL=1354,Volkswagen,68800.0,9910.0,18-Aug-2015,69339.0,2014,1282.0,Auto,49350.0,23/10/2019,25120.0,22168.0,56209.0,2100.0,1598,1601.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=859644&DL=3117,Mercedes-Benz,79800.0,7970.0,17-Mar-2010,130000.0,2009,974.0,Auto,,23/10/2019,55075.0,55075.0,,0.0,1796,1650.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=851641&DL=3518,Toyota,69800.0,7110.0,13-Aug-2009,,2008,1638.0,Auto,39181.0,23/10/2019,36819.0,36819.0,39936.0,3555.0,2362,1770.0,3.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=849539&DL=2958,Volvo,94800.0,9640.0,28-Mar-2018,22069.0,2017,684.0,Auto,52357.0,23/10/2019,25059.0,27083.0,38000.0,3074.0,1498,1460.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=863122&DL=2744,Volkswagen,148000.0,14000.0,07-Dec-2018,32500.0,2018,1194.0,Auto,58551.0,23/10/2019,34524.0,40334.0,31001.0,3318.0,1984,1408.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=861999&DL=2014,Subaru,23800.0,9570.0,14-Apr-2011,119622.0,2010,1206.0,Auto,18769.0,23/10/2019,19385.0,19385.0,55001.0,516.0,1994,1485.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=835489&DL=2804,Mazda,80900.0,7920.0,21-Dec-2018,12098.0,2018,682.0,Auto,35757.0,23/10/2019,16506.0,16506.0,25501.0,3322.0,1496,1329.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=854562&DL=2178,Infiniti,113800.0,10820.0,28-Sep-2018,19745.0,2018,740.0,Auto,54082.0,23/10/2019,30153.0,34215.0,31801.0,2954.0,1595,1390.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=859576&DL=2757,Volkswagen,89898.0,11050.0,25-Jul-2016,55800.0,2015,620.0,Auto,56489.0,23/10/2019,27534.0,30548.0,49700.0,2461.0,1390,1551.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=863310&DL=2430,Kia,49800.0,9950.0,14-Apr-2010,128000.0,2010,1634.0,Auto,,23/10/2019,26042.0,26042.0,,1825.0,2359,1838.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=791168&DL=2239,Maserati,289800.0,29350.0,11-Aug-2016,11000.0,2014,4332.0,Auto,174331.0,23/10/2019,115714.0,180286.0,57501.0,2468.0,4244,1880.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=844817&DL=1400,Lexus,99800.0,13580.0,28-Aug-2015,66000.0,2015,1792.0,Auto,66893.0,23/10/2019,34805.0,40727.0,62140.0,1829.0,2494,1615.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=850122&DL=2626,Honda,107800.0,13090.0,18-Aug-2016,62790.0,2016,1630.0,Auto,67248.0,23/10/2019,32140.0,36996.0,57903.0,2465.0,2356,1855.0,1.0,MPV
